@relation 'FeatureSet data'

@attribute class {+,-}
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$SumFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$MeanFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$VarianceFeature numeric

@data
?,661112,148.13175,290.086627
?,660360,150.081818,277.406353
?,689434,151.424116,275.008794
?,677767,145.007916,193.066704
?,927503,173.527222,473.543093
?,665218,145.530081,184.560747
?,764615,139.299508,305.144608
?,837356,166.340087,513.211955
?,729090,146.875504,338.117079
?,787031,158.771636,353.849373
?,587576,151.086655,251.333796
?,652688,145.624275,234.500174
?,846399,179.473919,371.487549
?,655313,150.163382,192.183018
?,825467,167.200122,482.843655
?,835098,134.368142,457.529078
?,869296,178.097931,422.730572
?,767504,150.845912,276.210182
?,693147,144.345481,204.615673
?,814954,156.69179,401.317873
?,819760,156.412898,408.676047
?,632190,149.489241,269.123642
?,908408,174.693846,428.472899
?,614780,155.719352,276.050429
?,792711,158.415468,364.54712
?,876342,177.61289,442.464346
?,647242,145.056477,181.785646
?,628203,146.639356,219.927575
?,783100,159.005076,347.303995
?,707957,143.660106,217.759626
?,832435,146.246486,429.128304
?,673410,152.251865,257.561606
?,810776,147.816955,376.556933
?,654181,150.213777,191.250338
?,678486,144.975641,193.639928
?,777438,158.725602,351.142171
?,771522,159.011129,345.274253
?,760703,151.263273,264.153028
?,822510,166.398948,317.236195
?,641124,154.33895,302.684507
?,771988,167.133146,454.049614
?,663745,144.449402,189.803872
?,655735,145.492567,236.625943
?,778138,159.2913,339.491089
?,634027,146.39275,223.607606
?,643427,146.034271,228.09349
?,1569449,160.491768,484.381478
?,574281,153.633226,200.810852
?,652460,153.664626,318.341208
?,655020,145.527661,235.990624
?,772820,167.060095,456.923955
?,814198,135.835502,412.838613
?,801532,157.440974,382.195091
?,819488,166.596463,310.535579
?,787487,169.643903,407.851836
?,882987,177.093261,465.580669
?,787269,158.755596,354.354535
?,710468,147.983337,311.093472
?,816270,166.789947,304.306983
?,713245,143.394652,223.530725
?,1538702,161.696301,441.606969
?,640378,154.382353,301.730308
?,617167,145.352567,170.475196
?,1557522,161.000827,464.972397
?,694735,143.185284,209.697058
?,1368828,151.788423,262.368893
?,789349,149.384746,322.571041
?,864093,176.742279,355.768672
?,656304,145.457447,237.479013
?,697654,143.049826,212.272127
?,793274,157.896895,370.61489
?,782857,149.829091,308.188051
?,672017,145.238167,189.496658
?,730852,152.865928,224.344573
?,695810,146.240017,328.441013
?,651608,145.675833,233.603747
?,849514,179.298016,377.404096
?,738830,158.173839,331.680266
?,676084,144.000852,195.510864
?,740347,152.397489,234.915266
?,730079,141.405966,248.025396
?,708789,143.624924,218.42293
?,644711,150.633411,183.262403
?,758674,168.145833,418.518741
?,641152,150.788335,180.38144
?,653934,150.226051,191.000819
?,629641,146.564479,221.343455
?,754137,168.446951,409.417035
?,678237,149.556119,281.688458
?,749045,151.936105,246.10811
?,1526113,162.145453,427.093601
?,557915,154.418766,185.690866
?,648542,150.473782,186.147723
?,740735,161.064362,298.166801
?,857782,164.515152,374.103645
?,862830,178.491932,408.086527
?,673879,152.220239,258.47227
?,833249,165.886721,331.005286
?,633356,151.086832,175.431256
?,666277,147.864403,295.031332
?,597791,152.419939,225.504555
?,813790,135.858097,412.343193
?,589724,152.817828,218.104959
?,1404924,146.85105,300.406308
?,732892,169.926269,361.071557
?,635749,154.60822,297.963961
?,729868,152.915986,223.201029
?,727942,170.15942,356.033967
?,685020,143.610063,202.372136
?,720004,158.801059,246.486776
?,676864,149.616269,280.795897
?,1546870,161.401294,451.361852
?,735265,158.394011,325.234293
?,773648,159.547948,332.634716
?,763701,159.403256,337.028582
?,694303,146.323077,326.735608
?,851183,165.246166,554.788711
?,883023,175.971104,383.854656
?,648814,148.74232,279.657044
?,775193,138.625358,324.145971
?,728440,158.528836,251.364155
?,1446581,145.575224,333.991347
?,698938,148.615352,297.437085
?,696017,144.222337,206.827447
?,654411,153.186096,239.459858
?,1541880,161.588765,444.858224
?,852573,179.074354,386.595311
?,588481,151.047485,251.767963
?,660251,148.17123,289.511639
?,811681,166.978194,299.850965
?,617842,147.070221,213.691496
?,925740,173.619655,469.919464
?,700463,148.52905,299.350375
?,779424,150.06238,300.544539
?,670658,147.624477,299.859832
?,762048,160.195081,315.520808
?,752053,168.58395,405.032245
?,645485,146.235841,174.938475
?,803300,157.355534,383.957231
?,861484,178.582919,404.679833
?,605479,145.722984,166.556609
?,1542350,161.570291,445.534346
?,865638,178.334981,413.769075
?,808573,167.095061,297.108779
?,749908,168.746175,399.549783
?,813367,156.778527,399.121366
?,824884,146.776512,412.090995
?,880088,177.329841,454.770466
?,619462,155.48745,280.239863
?,1423402,146.350195,312.12352
?,774756,166.901336,462.855594
?,568225,153.907096,195.832873
?,897600,175.3125,404.80797
?,738394,140.914885,260.882619
?,681569,143.760599,199.779173
?,721340,147.362615,325.414254
?,640449,146.154496,226.48537
?,738270,146.278978,354.68038
?,648634,153.88707,313.30096
?,775300,138.619703,324.266829
?,788246,158.696598,356.098222
?,636003,146.308489,224.792756
?,842064,179.774552,359.959839
?,640333,146.161379,226.32943
?,713130,159.180804,236.792487
?,693207,143.254185,208.471962
?,598256,145.987311,162.35278
?,819279,147.193496,397.760037
?,660493,150.077937,277.409606
?,653978,144.813552,184.959692
?,644231,150.662067,182.548933
?,771141,167.203166,451.331302
?,653549,145.588995,235.016644
?,842273,165.378559,346.795785
?,645657,145.944168,229.311148
?,664735,147.949032,293.35693
?,623675,146.850718,216.395515
?,713001,159.187542,236.641908
?,742332,169.327555,378.927135
?,690138,149.057883,288.873296
?,598201,152.407898,225.543312
?,665216,147.924394,293.794549
?,740182,158.090987,334.011374
?,583374,151.289938,248.464812
?,816817,166.765414,305.004178
?,692184,148.952873,290.98551
?,1440177,145.796416,327.581006
?,884048,175.894946,386.96727
?,873373,177.767759,437.323293
?,721178,141.908304,235.501529
?,712337,143.442811,222.425228
?,852838,179.054797,387.3521
?,815704,166.810634,303.954315
?,1425580,146.273343,314.413116
?,620340,155.434728,281.38916
?,769476,159.774917,326.840293
?,808563,157.06352,391.311877
?,690596,143.366411,206.600558
?,746913,140.39718,274.829058
?,637633,149.22373,273.496281
?,813683,135.862915,412.272955
?,817104,167.817622,461.100256
?,758159,168.18079,417.448781
?,741852,140.715478,265.904234
?,650094,146.088539,176.56712
?,766361,150.917881,274.069087
?,621270,146.941816,215.340356
?,862689,178.49969,407.880019
?,699643,142.959338,213.964625
?,1564235,160.714579,475.882768
?,783209,158.41606,358.645188
?,1573266,160.324671,490.853811
?,845211,165.727647,536.096235
?,663141,148.022545,292.271651
?,664533,152.625861,251.896974
?,725877,158.974376,308.396057
?,745552,160.817947,304.259406
?,740490,169.448513,375.221999
?,646881,150.612573,270.836358
?,761059,139.515857,299.326802
?,652915,145.96803,178.602511
?,831723,146.301319,427.191914
?,850583,164.937561,360.448777
?,838551,179.90796,357.136806
?,1536315,161.785489,438.690473
?,644828,153.603621,232.123523
?,688339,144.548299,201.211382
?,647169,153.977873,311.143489
?,707857,148.118226,308.319423
?,658868,150.049647,194.194346
?,867290,176.493691,366.182435
?,648486,153.415188,235.98825
?,917510,174.133612,451.07364
?,627692,151.324012,171.216911
?,595515,152.539703,223.10219
?,694150,143.212296,209.201929
?,871951,177.876581,432.81582
?,686277,151.562942,272.505426
?,927629,173.518331,473.877026
?,856263,164.602653,371.208937
?,799458,157.559716,379.101204
?,718247,158.904204,243.690091
?,746394,152.077017,242.682879
?,660610,153.167169,329.98202
?,814649,147.527888,386.61297
?,610279,145.581823,168.086837
?,787370,169.655247,407.342326
?,683712,151.700022,269.475462
?,1404582,146.861355,300.159171
?,646609,153.515907,233.81903
?,803911,157.321135,384.818559
?,853936,164.75709,365.707676
?,903993,175.022846,414.887937
?,814546,147.535954,386.323752
?,758088,139.71397,293.399831
?,658152,152.987448,243.632951
?,784101,158.372248,359.535545
?,700588,142.918809,214.628787
?,731593,141.316013,250.388138
?,663380,144.464286,189.57703
?,594150,152.620087,221.271097
?,676731,149.619943,280.796922
?,716051,142.186458,228.94616
?,916651,174.202014,448.086345
?,757896,168.197071,417.036404
?,874567,177.685291,440.795675
?,856020,164.619231,370.635906
?,777565,170.294569,386.95746
?,618885,145.278169,171.78243
?,669461,152.39267,256.127879
?,691107,149.009702,289.815088
?,1536548,161.775953,439.03414
?,820667,167.55145,470.578218
?,785192,158.881425,350.746107
?,697298,146.153427,330.327399
?,765796,150.955253,272.907895
?,678755,149.538445,281.801684
?,1559344,160.923013,467.932147
?,673097,145.189172,190.385134
?,719121,158.851557,245.167531
?,672499,145.2168,189.867459
?,790964,158.034765,366.777368
?,744216,152.191411,239.945355
?,550455,146.905524,151.409652
?,654284,153.192227,239.355312
?,836727,166.380394,511.861835
?,669466,145.346505,187.676651
?,641995,154.288633,303.781335
?,685857,149.261589,285.220194
?,847503,165.560266,541.930668
?,632262,146.458652,222.861416
?,690259,160.937048,257.216652
?,719818,141.975937,234.111869
?,765903,150.94659,273.234876
?,618776,145.286687,171.513611
?,672553,147.522044,301.840179
?,835800,180.051702,352.4886
?,798128,157.639344,376.836713
?,1402217,146.936708,298.126574
?,880930,177.249497,458.820009
?,730845,158.672384,316.830972
?,617563,145.34314,170.541361
?,632029,154.757346,295.90951
?,744678,160.872327,302.740178
?,678360,143.903267,197.175024
?,641005,154.34746,302.456555
?,621394,146.936392,215.413881
?,857491,164.522448,374.103699
?,833919,180.189931,346.797504
?,822268,167.433924,474.647313
?,1528028,162.073398,429.559691
?,928116,173.479626,475.544827
?,750416,168.708633,400.786685
?,915926,174.262938,445.31772
?,708307,143.643683,218.078895
?,758826,151.371634,261.263896
?,710501,159.842745,285.390882
?,604645,145.76784,165.582211
?,679039,151.944283,264.376707
?,872333,177.845668,434.119529
?,547805,150.868907,256.873719
?,717648,143.185954,227.786608
?,1389737,147.295919,289.676043
?,675282,147.377128,304.72524
?,878424,176.072159,380.516444
?,770447,167.2703,448.428768
?,721570,147.349398,325.710617
?,731800,141.30141,250.845983
?,623559,146.857984,216.22223
?,652223,153.681197,317.908004
?,1387669,147.357863,288.145497
?,1534723,161.822332,438.078628
?,643976,150.672906,182.340913
?,1381630,147.515482,284.757635
?,862426,178.519147,407.058381
?,656786,153.061291,242.086452
?,745325,140.494816,272.186295
?,1578412,160.09859,499.736881
?,746487,140.422686,274.157521
?,787404,158.750806,354.396854
?,653694,150.239945,190.66793
?,551592,150.708197,258.548334
?,700933,148.502754,299.927519
?,897350,175.332161,403.976026
?,754498,151.627412,254.218135
?,800289,157.910221,380.511575
?,787920,158.185103,363.577376
?,1564830,160.693161,476.567646
?,745671,160.808928,304.570904
?,682906,146.956316,313.422327
?,1573618,160.311532,491.31873
?,739616,152.435284,234.002614
?,751438,151.805657,249.390794
?,671210,144.191192,192.77994
?,846821,133.610129,478.294718
?,694329,144.291147,205.653524
?,545580,150.921162,257.123556
?,1364135,147.986006,274.3714
?,631163,146.509517,221.97971
?,753892,151.658016,253.527289
?,571050,153.756058,198.730673
?,779768,150.041947,301.117178
?,659877,150.108508,276.869907
?,1579081,160.069032,500.881589
?,613681,155.796141,274.005409
?,1557626,160.994935,465.260156
?,699912,144.044454,210.107534
?,761728,151.196507,266.189291
?,931077,173.320365,480.604292
?,740656,158.057192,335.08104
?,728651,141.485631,246.085927
?,643400,153.629417,232.183152
?,741592,152.340181,236.057666
?,738080,158.216506,330.453115
?,794565,158.27988,369.208561
?,724295,141.740705,239.44479
?,1373778,147.73395,279.599892
?,701179,142.893621,215.037193
?,1548733,161.326354,454.012557
?,716373,159.017314,240.548102
?,598768,145.969771,162.549196
?,739148,140.870593,262.021184
?,720389,141.948571,234.64359
?,773147,159.576264,331.897
?,883540,175.933891,385.353924
?,695434,143.152326,210.332567
?,681021,144.867262,195.531739
?,577480,151.529782,246.032905
?,607616,145.676337,166.910565
?,655764,145.88743,179.371393
?,793898,149.060834,333.417144
?,728640,146.903226,337.430439
?,1571919,160.383532,488.575847
?,741467,152.345798,235.952532
?,811324,147.782149,377.553917
?,718480,147.531828,321.301
?,721457,147.356413,325.536069
?,783460,158.981331,348.037808
?,863809,178.436067,409.835633
?,819244,166.614602,309.826418
?,786984,169.681759,406.504265
?,678245,144.986105,193.46378
?,704514,148.318737,303.489457
?,683234,151.728625,268.781959
?,685889,151.57768,272.33509
?,635629,154.616638,297.744969
?,1553422,161.143361,460.458956
?,864446,132.502452,507.234549
?,751756,140.096161,283.161674
?,703279,142.797766,216.81084
?,720134,159.321681,298.499729
?,869044,178.119287,421.740995
?,663432,152.688608,250.483814
?,816401,166.782635,304.506482
?,640776,150.806307,179.988604
?,801123,157.856749,382.108959
?,764402,139.311463,304.863418
?,628451,146.628791,220.065906
?,1525984,162.148975,427.022225
?,779104,166.581997,474.225792
?,582289,153.193633,210.133549
?,620867,145.198082,172.960754
?,629288,146.584673,220.912039
?,640257,150.826148,179.706809
?,788666,169.569125,410.02678
?,843283,165.869984,531.167629
?,812767,156.814007,398.191954
?,810720,168.234073,448.015352
?,795063,148.971894,336.589165
?,715589,159.055123,239.637245
?,1446474,145.579106,333.875171
?,834729,165.785303,334.809478
?,866664,178.252571,417.333027
?,640890,150.797647,180.264998
?,749655,168.765196,398.916483
?,1384414,147.434931,286.618995
?,926203,173.576274,472.089776
?,706445,143.732452,216.313222
?,760337,168.030276,422.36491
?,933835,173.092678,490.786366
?,799332,168.920541,428.435029
?,654555,153.543279,321.022469
?,681967,161.335936,247.014901
?,880422,177.289972,457.129595
?,1530670,161.975661,432.887756
?,729500,152.93501,222.760296
?,1450880,145.437049,337.739596
?,670202,145.316999,188.12417
?,738231,169.591316,370.903941
?,682982,151.740058,268.603082
?,1574848,160.25725,493.419262
?,842327,165.943065,528.462768
?,732134,141.28406,251.228308
?,694938,148.808994,293.913391
?,739242,146.210839,356.755143
?,925151,173.672048,467.412705
?,775025,150.373496,290.097423
?,695929,146.234293,328.527903
?,750559,160.616092,308.343166
?,687667,161.08386,253.348167
?,657333,144.691393,186.521209
?,641871,154.295913,303.633741
?,829111,166.923898,493.089656
?,759781,159.584331,333.409326
?,814962,147.504434,387.424537
?,409764,153.584708,255.951202
?,822885,167.389138,476.223109
?,627714,146.66215,219.569401
?,757006,168.260947,414.943452
?,846618,133.620265,478.113711
?,1571483,160.404512,487.671899
?,712341,147.880631,313.364693
?,570783,153.766972,198.567888
?,686085,149.246248,285.638653
?,690888,160.896134,258.426666
?,850369,165.312792,552.177274
?,711066,147.953808,311.716076
?,781936,158.479124,357.246574
?,599382,145.941563,163.050652
?,858665,164.463704,375.624975
?,920724,173.918398,459.051719
?,880308,177.302719,456.414588
?,800174,157.514567,380.39081
?,861321,132.694654,502.336334
?,1363667,147.999457,274.068924
?,807399,167.163354,295.109984
?,806544,148.12562,365.928743
?,614159,155.75932,275.096041
?,782517,138.15625,337.384905
?,575049,153.592147,201.649001
?,1529480,162.021186,431.301596
?,812520,168.119181,451.55119
?,657215,148.322049,286.994004
?,1368453,151.797338,262.21264
?,720503,141.943065,234.751241
?,763810,151.070016,269.819034
?,710897,142.435784,223.882799
?,696714,160.53318,268.421807
?,903258,175.083931,412.093187
?,643495,148.991665,275.80308
?,850127,165.330027,551.613877
?,822517,167.416446,475.289892
?,701649,148.465722,300.641682
?,650250,153.324688,237.820261
?,784448,158.923825,349.624591
?,702471,148.419818,301.645567
?,822764,167.398576,475.882009
?,810839,168.223859,448.425287
?,1431034,146.098418,319.206159
?,630253,151.212332,173.167527
?,728962,158.780658,313.918981
?,692321,160.817886,260.22705
?,1362317,148.029664,273.574104
?,654903,153.516878,321.805694
?,743670,169.2467,381.284447
?,818588,167.709076,464.925592
?,785551,158.857634,351.48256
?,687347,151.531526,272.775191
?,650029,148.680009,280.805613
?,1358970,148.116621,271.831831
?,765424,167.635567,436.366612
?,658608,153.307263,326.17984
?,833256,146.185263,431.2101
?,757152,139.773306,291.736267
?,654405,145.552714,235.552282
?,1554004,161.120166,461.299433
?,927751,173.508696,474.284763
?,846911,165.606375,540.215653
?,706812,148.178616,306.935588
?,668433,147.752653,297.125408
?,738914,146.232733,356.083592
?,557401,154.447492,185.127578
?,645868,154.071565,308.546058
?,703789,148.353499,302.914649
?,1368652,147.866465,276.891513
?,705980,143.754836,215.871043
?,746813,140.404775,274.573809
?,659803,144.59851,187.828249
?,756476,151.50731,257.613779
?,839625,166.163665,519.980532
?,698550,148.62766,297.30845
?,926316,128.851857,593.275352
?,719263,142.006515,233.382461
?,1575748,160.218404,494.92728
?,741954,152.320673,236.53493
?,830658,146.371454,425.104507
?,688689,144.530745,201.589157
?,813686,166.875718,302.699217
?,689309,149.104261,287.878785
?,824214,156.130707,417.176925
?,786259,158.264694,362.011461
